X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,STATO,TIPOLOGIA,REGIONE,PROVINCIA,COMUNE,LOCALITA_,LATITUDINE,LONGITUDIN,unnamed__1_,GENERE,SPECIE,NOME_VOLG,ALTRE_SPECIE,CONTESTO,CR_ETA_,CR_CIRCONF,CR_ALTEZZA,CR_AMPIEZZ,CR_FM_O_PO,CR_VALORE,CR_RARITA_,CR_ARCHIT,CR_PAESAG,CR_STORICO,AL_IS___H,AL_IS___C,INS___Cmed,INS___Hmed,INS___Cmax,INS___Hmax,DECR_DI_IN,DECR_MODIF
10.82876,46.33705,001/C931/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: gruppo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Commezzadura<br>LOCALITA': PLAN DE LA TEGIA<br>LATITUDINE: 46.33705<br>LONGITUDIN: 10.82876<br>unnamed (1): 1820 m slm<br>GENERE: Larix<br>SPECIE: Larix decidua Mill.<br>NOME VOLG: Larice<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: SI<br>AL IS - H: <br>AL IS - C: <br>INS - Cmed: 450 cm<br>INS - Hmed: 23 m<br>INS - Cmax: 538 cm<br>INS - Hmax: 28 m<br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,gruppo,Trento,Trento,Commezzadura,PLAN DE LA TEGIA,46.33705,10.82876,1820 m slm,Larix,Larix decidua Mill.,Larice,,extraurbano,SI,SI,NO,NO,SI,SI,NO,NO,NO,SI,,,450 cm,23 m,538 cm,28 m,D.Dip. n. 5450 del 19/12/2017,0
10.9039,45.77967,002/B153/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: gruppo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Brentonico<br>LOCALITA': POSTEMONZEL<br>LATITUDINE: 45.77967<br>LONGITUDIN: 10.90390<br>unnamed (1): 1220 m slm<br>GENERE: Fagus<br>SPECIE: Fagus sylvatica L.<br>NOME VOLG: Faggio<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: <br>AL IS - C: <br>INS - Cmed: 535 cm<br>INS - Hmed: 23 m<br>INS - Cmax: 596 cm<br>INS - Hmax: 25 m<br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,gruppo,Trento,Trento,Brentonico,POSTEMONZEL,45.77967,10.90390,1220 m slm,Fagus,Fagus sylvatica L.,Faggio,,extraurbano,SI,SI,NO,NO,SI,SI,NO,NO,SI,NO,,,535 cm,23 m,596 cm,25 m,D.Dip. n. 5450 del 19/12/2017,0
11.15526,46.066,002/L378/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Trento<br>LOCALITA': POVO - EX-VILLA THUN - PIAZZA MANCI 15<br>LATITUDINE: 46.06600<br>LONGITUDIN: 11.15526<br>unnamed (1): 405 m slm<br>GENERE: Sequoiadendron<br>SPECIE: Sequoiadendron giganteum (Lindl.) J. Buchholz<br>NOME VOLG: Sequoia gigante<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 34 m<br>AL IS - C: 642 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Trento,POVO - EX-VILLA THUN - PIAZZA MANCI 15,46.06600,11.15526,405 m slm,Sequoiadendron,Sequoiadendron giganteum (Lindl.) J. Buchholz,Sequoia gigante,,urbano,NO,SI,NO,NO,NO,NO,NO,NO,SI,NO,34 m,642 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.16027,46.06659,005/L378/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Trento<br>LOCALITA': POVO - VILLA LUBICH<br>LATITUDINE: 46.06659<br>LONGITUDIN: 11.16027<br>unnamed (1): 455 m slm<br>GENERE: Sequoiadendron<br>SPECIE: Sequoiadendron giganteum (Lindl.) J. Buchholz<br>NOME VOLG: Sequoia gigante<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 30 m<br>AL IS - C: 617 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Trento,POVO - VILLA LUBICH,46.06659,11.16027,455 m slm,Sequoiadendron,Sequoiadendron giganteum (Lindl.) J. Buchholz,Sequoia gigante,,urbano,NO,SI,NO,NO,NO,SI,NO,NO,SI,NO,30 m,617 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.53807,45.96786,002/M343/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Valdaone<br>LOCALITA': PRÀ DEL VITTORIO<br>LATITUDINE: 45.96786<br>LONGITUDIN: 10.53807<br>unnamed (1): 1440 m slm<br>GENERE: Picea<br>SPECIE: Picea abies (L.) H. Karst.<br>NOME VOLG: Abete rosso<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: SI<br>AL IS - H: 36 m<br>AL IS - C: 520 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Valdaone,PRÀ DEL VITTORIO,45.96786,10.53807,1440 m slm,Picea,Picea abies (L.) H. Karst.,Abete rosso,,extraurbano,NO,SI,NO,NO,NO,SI,NO,NO,NO,SI,36 m,520 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.03112,45.94949,008/L957/TN/22,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Villa Lagarina<br>LOCALITA': PRÀ DELL'ALBI<br>LATITUDINE: 45.94949<br>LONGITUDIN: 11.03112<br>unnamed (1): 955 m slm<br>GENERE: Tilia<br>SPECIE: Tilia cordata Mill.<br>NOME VOLG: Tiglio selvatico<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 30,5 m<br>AL IS - C: 543 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Villa Lagarina,PRÀ DELL'ALBI,45.94949,11.03112,955 m slm,Tilia,Tilia cordata Mill.,Tiglio selvatico,,extraurbano,SI,SI,NO,NO,NO,SI,NO,NO,SI,NO,"30,5 m",543 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.67724,46.3114,004/L769/TN/22,"STATO: Iscritto in elenco<br>TIPOLOGIA: gruppo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Vermiglio<br>LOCALITA': PRA' PERO<br>LATITUDINE: 46.31140<br>LONGITUDIN: 10.67724<br>unnamed (1): 2100 m slm<br>GENERE: Larix<br>SPECIE: Larix decidua Mill.<br>NOME VOLG: Larice<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: SI<br>AL IS - H: <br>AL IS - C: <br>INS - Cmed: 365 cm<br>INS - Hmed: 18,5 m<br>INS - Cmax: 404 cm<br>INS - Hmax: 23 m<br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,gruppo,Trento,Trento,Vermiglio,PRA' PERO,46.31140,10.67724,2100 m slm,Larix,Larix decidua Mill.,Larice,,extraurbano,SI,SI,NO,NO,SI,SI,NO,NO,SI,SI,,,365 cm,"18,5 m",404 cm,23 m,D.Dip. n. 5450 del 19/12/2017,0
11.15135,46.27394,001/H607/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Roverè della Luna<br>LOCALITA': PRADESTÉL<br>LATITUDINE: 46.27394<br>LONGITUDIN: 11.15135<br>unnamed (1): 950 m slm<br>GENERE: Ilex<br>SPECIE: Ilex aquifolium L.<br>NOME VOLG: Agrifoglio<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 11 m<br>AL IS - C: 78 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Roverè della Luna,PRADESTÉL,46.27394,11.15135,950 m slm,Ilex,Ilex aquifolium L.,Agrifoglio,,extraurbano,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,11 m,78 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.15059,45.74334,001/L588/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Vallarsa<br>LOCALITA': PRUSTE - BAIT DEL NEBBIA<br>LATITUDINE: 45.74334<br>LONGITUDIN: 11.15059<br>unnamed (1): 1280 m slm<br>GENERE: Sorbus<br>SPECIE: Sorbus aucuparia L.<br>NOME VOLG: Sorbo degli uccellatori<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: NO<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 12 m<br>AL IS - C: 171 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Vallarsa,PRUSTE - BAIT DEL NEBBIA,45.74334,11.15059,1280 m slm,Sorbus,Sorbus aucuparia L.,Sorbo degli uccellatori,,extraurbano,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,12 m,171 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.15044,45.74336,002/L588/TN/22,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Vallarsa<br>LOCALITA': PRUSTE - BAIT DEL NEBBIA<br>LATITUDINE: 45.74336<br>LONGITUDIN: 11.15044<br>unnamed (1): 1280 m slm<br>GENERE: Fraxinus<br>SPECIE: Fraxinus excelsior L.<br>NOME VOLG: Frassino maggiore<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: NO<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 17,5 m<br>AL IS - C: 276 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Vallarsa,PRUSTE - BAIT DEL NEBBIA,45.74336,11.15044,1280 m slm,Fraxinus,Fraxinus excelsior L.,Frassino maggiore,,extraurbano,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,"17,5 m",276 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.76494,46.44382,004/H146/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: gruppo plurispecifico<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Rabbi<br>LOCALITA': SAENT<br>LATITUDINE: 46.44382<br>LONGITUDIN: 10.76494<br>unnamed (1): 1850 m slm<br>GENERE: Larix<br>SPECIE: Larix decidua Mill.<br>NOME VOLG: Larice<br>ALTRE SPECIE: Picea abies (L) H. Karst.<br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: <br>AL IS - C: <br>INS - Cmed: 333 cm<br>INS - Hmed: 24 m<br>INS - Cmax: 482 cm<br>INS - Hmax: 33 m<br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,gruppo plurispecifico,Trento,Trento,Rabbi,SAENT,46.44382,10.76494,1850 m slm,Larix,Larix decidua Mill.,Larice,Picea abies (L) H. Karst.,extraurbano,SI,SI,NO,NO,SI,SI,NO,NO,SI,NO,,,333 cm,24 m,482 cm,33 m,D.Dip. n. 5450 del 19/12/2017,0
10.98177,45.70339,003/A116/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Ala<br>LOCALITA': SEGHERIA - RISERVETTA MAIA<br>LATITUDINE: 45.70339<br>LONGITUDIN: 10.98177<br>unnamed (1): 1300 m slm<br>GENERE: Fagus<br>SPECIE: Fagus sylvatica L.<br>NOME VOLG: Faggio<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: SI<br>AL IS - H: 35 m<br>AL IS - C: 525 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Ala,SEGHERIA - RISERVETTA MAIA,45.70339,10.98177,1300 m slm,Fagus,Fagus sylvatica L.,Faggio,,extraurbano,SI,SI,NO,NO,NO,SI,NO,NO,NO,SI,35 m,525 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.87847,45.82469,002/F835/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Nago-Torbole<br>LOCALITA': SELVA<br>LATITUDINE: 45.82469<br>LONGITUDIN: 10.87847<br>unnamed (1): 1150 m slm<br>GENERE: Fagus<br>SPECIE: Fagus sylvatica L.<br>NOME VOLG: Faggio<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: SI<br>AL IS - H: 27 m<br>AL IS - C: 526 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Nago-Torbole,SELVA,45.82469,10.87847,1150 m slm,Fagus,Fagus sylvatica L.,Faggio,,extraurbano,SI,SI,NO,NO,NO,SI,NO,NO,NO,SI,27 m,526 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.76975,46.14905,001/E288/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Imer<br>LOCALITA': SOLAN GRANDE<br>LATITUDINE: 46.14905<br>LONGITUDIN: 11.76975<br>unnamed (1): 1005 m slm<br>GENERE: Fagus<br>SPECIE: Fagus sylvatica L.<br>NOME VOLG: Faggio<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: SI<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: SI<br>AL IS - H: 23 m<br>AL IS - C: 225 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Imer,SOLAN GRANDE,46.14905,11.76975,1005 m slm,Fagus,Fagus sylvatica L.,Faggio,,extraurbano,NO,SI,NO,SI,NO,NO,NO,NO,SI,SI,23 m,225 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.55912,45.85181,003/I964/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Storo<br>LOCALITA': SOTTO VILLO<br>LATITUDINE: 45.85181<br>LONGITUDIN: 10.55912<br>unnamed (1): 410 m slm<br>GENERE: Castanea<br>SPECIE: Castanea sativa Mill.<br>NOME VOLG: Castagno<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 19 m<br>AL IS - C: 550 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Storo,SOTTO VILLO,45.85181,10.55912,410 m slm,Castanea,Castanea sativa Mill.,Castagno,,extraurbano,SI,SI,NO,NO,NO,SI,NO,NO,NO,NO,19 m,550 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.05176,46.51168,002/C103/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Castelfondo<br>LOCALITA': SOUS<br>LATITUDINE: 46.51168<br>LONGITUDIN: 11.05176<br>unnamed (1): 1830 m slm<br>GENERE: Larix<br>SPECIE: Larix decidua Mill.<br>NOME VOLG: Larice<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 20 m<br>AL IS - C: 460 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: D.Dir. n. 757 del 19/04/2019 Allegato C,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Castelfondo,SOUS,46.51168,11.05176,1830 m slm,Larix,Larix decidua Mill.,Larice,,extraurbano,SI,SI,NO,NO,SI,SI,NO,NO,NO,NO,20 m,460 cm,,,,,D.Dip. n. 5450 del 19/12/2017,D.Dir. n. 757 del 19/04/2019 Allegato C
11.03187,46.36286,001/C794/TN/22,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Cles<br>LOCALITA': SPINAZZEDA<br>LATITUDINE: 46.36286<br>LONGITUDIN: 11.03187<br>unnamed (1): 660 m slm<br>GENERE: Juglans<br>SPECIE: Juglans regia L.<br>NOME VOLG: Noce comune<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': NO<br>CR CIRCONF: NO<br>CR ALTEZZA: NO<br>CR AMPIEZZ: SI<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: SI<br>AL IS - H: 19,8 m<br>AL IS - C: 288 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Cles,SPINAZZEDA,46.36286,11.03187,660 m slm,Juglans,Juglans regia L.,Noce comune,,urbano,NO,NO,NO,SI,NO,NO,NO,NO,SI,SI,"19,8 m",288 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
11.84363,46.12907,001/F176/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Mezzano<br>LOCALITA': VAL CARBONERE - VAL NOANA<br>LATITUDINE: 46.12907<br>LONGITUDIN: 11.84363<br>unnamed (1): 1150 m slm<br>GENERE: Taxus<br>SPECIE: Taxus baccata L.<br>NOME VOLG: Tasso<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 14 m<br>AL IS - C: 381 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Mezzano,VAL CARBONERE - VAL NOANA,46.12907,11.84363,1150 m slm,Taxus,Taxus baccata L.,Tasso,,extraurbano,SI,SI,NO,NO,NO,SI,NO,NO,NO,NO,14 m,381 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
10.88145,45.72234,002/A520/TN/22,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Avio<br>LOCALITA': VAL DELLA SEGA<br>LATITUDINE: 45.72234<br>LONGITUDIN: 10.88145<br>unnamed (1): 1265 m slm<br>GENERE: Abies<br>SPECIE: Abies alba Mill.<br>NOME VOLG: Abete bianco<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 31 m<br>AL IS - C: 610 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: D.Dir. n. 757 del 19/04/2019 Allegato C,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Avio,VAL DELLA SEGA,45.72234,10.88145,1265 m slm,Abies,Abies alba Mill.,Abete bianco,,extraurbano,SI,SI,NO,NO,SI,SI,NO,NO,NO,NO,31 m,610 cm,,,,,D.Dip. n. 5450 del 19/12/2017,D.Dir. n. 757 del 19/04/2019 Allegato C
11.37522,46.006,001/B006/TN/22,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Trento<br>PROVINCIA: Trento<br>COMUNE: Borgo Valsugana<br>LOCALITA': VAL DI SELLA - MALGA COSTA<br>LATITUDINE: 46.00600<br>LONGITUDIN: 11.37522<br>unnamed (1): 970 m slm<br>GENERE: Quercus<br>SPECIE: Quercus robur L.<br>NOME VOLG: Farnia<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: SI<br>CR FM O PO: SI<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 20,5 m<br>AL IS - C: 676 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: D.Dir. n. 661 del 09/08/2018 Allegato C",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Trento,Trento,Borgo Valsugana,VAL DI SELLA - MALGA COSTA,46.00600,11.37522,970 m slm,Quercus,Quercus robur L.,Farnia,,extraurbano,SI,SI,NO,SI,SI,SI,NO,NO,SI,NO,"20,5 m",676 cm,,,,,D.Dip. n. 5450 del 19/12/2017,D.Dir. n. 661 del 09/08/2018 Allegato C
